task_id,stem,symbol,timeframe,candidate_time,candidate_index,window_start,window_end,window_bars,source,source_score,v10_conf,v10_prebox_visible,split_hint,holdout_safe,image_rel,label_rel
777,ETH_USDT_SWAP_5m_20251231T0305Z_random_fill_0777,ETH_USDT_SWAP,5m,2025-12-31T03:05:00+00:00,3085,2025-12-30T10:30:00+00:00,2025-12-31T03:05:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T0305Z_random_fill_0777.png,labels/ETH_USDT_SWAP_5m_20251231T0305Z_random_fill_0777.txt
778,ETH_USDT_SWAP_5m_20251231T0515Z_numeric_0778,ETH_USDT_SWAP,5m,2025-12-31T05:15:00+00:00,3111,2025-12-30T12:40:00+00:00,2025-12-31T05:15:00+00:00,200,numeric,74.83976574685298,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T0515Z_numeric_0778.png,labels/ETH_USDT_SWAP_5m_20251231T0515Z_numeric_0778.txt
779,ETH_USDT_SWAP_5m_20251231T0735Z_numeric_0779,ETH_USDT_SWAP,5m,2025-12-31T07:35:00+00:00,3139,2025-12-30T15:00:00+00:00,2025-12-31T07:35:00+00:00,200,numeric,71.59314965291519,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T0735Z_numeric_0779.png,labels/ETH_USDT_SWAP_5m_20251231T0735Z_numeric_0779.txt
780,ETH_USDT_SWAP_5m_20251231T0935Z_numeric_0780,ETH_USDT_SWAP,5m,2025-12-31T09:35:00+00:00,3163,2025-12-30T17:00:00+00:00,2025-12-31T09:35:00+00:00,200,numeric,76.84794076251019,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T0935Z_numeric_0780.png,labels/ETH_USDT_SWAP_5m_20251231T0935Z_numeric_0780.txt
781,ETH_USDT_SWAP_5m_20251231T1400Z_downside_0781,ETH_USDT_SWAP,5m,2025-12-31T14:00:00+00:00,3216,2025-12-30T21:25:00+00:00,2025-12-31T14:00:00+00:00,200,downside,1.0159151762023348,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T1400Z_downside_0781.png,labels/ETH_USDT_SWAP_5m_20251231T1400Z_downside_0781.txt
782,ETH_USDT_SWAP_5m_20251231T1435Z_v10_0782,ETH_USDT_SWAP,5m,2025-12-31T14:35:00+00:00,3223,2025-12-30T22:00:00+00:00,2025-12-31T14:35:00+00:00,200,v10,0.09076115489006042,0.09076115489006042,True,val,True,images/ETH_USDT_SWAP_5m_20251231T1435Z_v10_0782.png,labels/ETH_USDT_SWAP_5m_20251231T1435Z_v10_0782.txt
783,ETH_USDT_SWAP_5m_20251231T1635Z_numeric_0783,ETH_USDT_SWAP,5m,2025-12-31T16:35:00+00:00,3247,2025-12-31T00:00:00+00:00,2025-12-31T16:35:00+00:00,200,numeric,54.36620329124255,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T1635Z_numeric_0783.png,labels/ETH_USDT_SWAP_5m_20251231T1635Z_numeric_0783.txt
784,ETH_USDT_SWAP_5m_20251231T1845Z_numeric_0784,ETH_USDT_SWAP,5m,2025-12-31T18:45:00+00:00,3273,2025-12-31T02:10:00+00:00,2025-12-31T18:45:00+00:00,200,numeric,61.27446929100159,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T1845Z_numeric_0784.png,labels/ETH_USDT_SWAP_5m_20251231T1845Z_numeric_0784.txt
785,ETH_USDT_SWAP_5m_20251231T2300Z_numeric_0785,ETH_USDT_SWAP,5m,2025-12-31T23:00:00+00:00,3324,2025-12-31T06:25:00+00:00,2025-12-31T23:00:00+00:00,200,numeric,68.55446996189592,,False,val,True,images/ETH_USDT_SWAP_5m_20251231T2300Z_numeric_0785.png,labels/ETH_USDT_SWAP_5m_20251231T2300Z_numeric_0785.txt
786,ETH_USDT_SWAP_5m_20260101T0410Z_numeric_0786,ETH_USDT_SWAP,5m,2026-01-01T04:10:00+00:00,3386,2025-12-31T11:35:00+00:00,2026-01-01T04:10:00+00:00,200,numeric,72.89488148128197,,False,val,True,images/ETH_USDT_SWAP_5m_20260101T0410Z_numeric_0786.png,labels/ETH_USDT_SWAP_5m_20260101T0410Z_numeric_0786.txt
787,ETH_USDT_SWAP_5m_20260101T0625Z_numeric_0787,ETH_USDT_SWAP,5m,2026-01-01T06:25:00+00:00,3413,2025-12-31T13:50:00+00:00,2026-01-01T06:25:00+00:00,200,numeric,81.49816877079343,,False,val,True,images/ETH_USDT_SWAP_5m_20260101T0625Z_numeric_0787.png,labels/ETH_USDT_SWAP_5m_20260101T0625Z_numeric_0787.txt
788,ETH_USDT_SWAP_5m_20260101T1515Z_numeric_0788,ETH_USDT_SWAP,5m,2026-01-01T15:15:00+00:00,3519,2025-12-31T22:40:00+00:00,2026-01-01T15:15:00+00:00,200,numeric,77.81165434008861,,False,val,True,images/ETH_USDT_SWAP_5m_20260101T1515Z_numeric_0788.png,labels/ETH_USDT_SWAP_5m_20260101T1515Z_numeric_0788.txt
789,ETH_USDT_SWAP_5m_20260101T1700Z_numeric_0789,ETH_USDT_SWAP,5m,2026-01-01T17:00:00+00:00,3540,2026-01-01T00:25:00+00:00,2026-01-01T17:00:00+00:00,200,numeric,74.01563521774942,,False,val,True,images/ETH_USDT_SWAP_5m_20260101T1700Z_numeric_0789.png,labels/ETH_USDT_SWAP_5m_20260101T1700Z_numeric_0789.txt
790,ETH_USDT_SWAP_5m_20260102T1210Z_random_0790,ETH_USDT_SWAP,5m,2026-01-02T12:10:00+00:00,3770,2026-01-01T19:35:00+00:00,2026-01-02T12:10:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260102T1210Z_random_0790.png,labels/ETH_USDT_SWAP_5m_20260102T1210Z_random_0790.txt
791,ETH_USDT_SWAP_5m_20260102T1750Z_random_fill_0791,ETH_USDT_SWAP,5m,2026-01-02T17:50:00+00:00,3838,2026-01-02T01:15:00+00:00,2026-01-02T17:50:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_5m_20260102T1750Z_random_fill_0791.png,labels/ETH_USDT_SWAP_5m_20260102T1750Z_random_fill_0791.txt
792,ETH_USDT_SWAP_5m_20260103T2210Z_random_0792,ETH_USDT_SWAP,5m,2026-01-03T22:10:00+00:00,4178,2026-01-03T05:35:00+00:00,2026-01-03T22:10:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260103T2210Z_random_0792.png,labels/ETH_USDT_SWAP_5m_20260103T2210Z_random_0792.txt
793,ETH_USDT_SWAP_5m_20260104T0530Z_random_0793,ETH_USDT_SWAP,5m,2026-01-04T05:30:00+00:00,4266,2026-01-03T12:55:00+00:00,2026-01-04T05:30:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260104T0530Z_random_0793.png,labels/ETH_USDT_SWAP_5m_20260104T0530Z_random_0793.txt
794,ETH_USDT_SWAP_5m_20260104T1400Z_numeric_0794,ETH_USDT_SWAP,5m,2026-01-04T14:00:00+00:00,4368,2026-01-03T21:25:00+00:00,2026-01-04T14:00:00+00:00,200,numeric,70.3400471130195,,False,val,True,images/ETH_USDT_SWAP_5m_20260104T1400Z_numeric_0794.png,labels/ETH_USDT_SWAP_5m_20260104T1400Z_numeric_0794.txt
795,ETH_USDT_SWAP_5m_20260104T1530Z_numeric_0795,ETH_USDT_SWAP,5m,2026-01-04T15:30:00+00:00,4386,2026-01-03T22:55:00+00:00,2026-01-04T15:30:00+00:00,200,numeric,73.74462006634266,,False,val,True,images/ETH_USDT_SWAP_5m_20260104T1530Z_numeric_0795.png,labels/ETH_USDT_SWAP_5m_20260104T1530Z_numeric_0795.txt
796,ETH_USDT_SWAP_5m_20260104T1805Z_numeric_0796,ETH_USDT_SWAP,5m,2026-01-04T18:05:00+00:00,4417,2026-01-04T01:30:00+00:00,2026-01-04T18:05:00+00:00,200,numeric,78.20778548259952,,False,val,True,images/ETH_USDT_SWAP_5m_20260104T1805Z_numeric_0796.png,labels/ETH_USDT_SWAP_5m_20260104T1805Z_numeric_0796.txt
797,ETH_USDT_SWAP_5m_20260105T0545Z_v10_0797,ETH_USDT_SWAP,5m,2026-01-05T05:45:00+00:00,4557,2026-01-04T13:10:00+00:00,2026-01-05T05:45:00+00:00,200,v10,0.11607641726732254,0.11607641726732254,True,val,True,images/ETH_USDT_SWAP_5m_20260105T0545Z_v10_0797.png,labels/ETH_USDT_SWAP_5m_20260105T0545Z_v10_0797.txt
798,ETH_USDT_SWAP_5m_20260105T1125Z_random_0798,ETH_USDT_SWAP,5m,2026-01-05T11:25:00+00:00,4625,2026-01-04T18:50:00+00:00,2026-01-05T11:25:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260105T1125Z_random_0798.png,labels/ETH_USDT_SWAP_5m_20260105T1125Z_random_0798.txt
799,ETH_USDT_SWAP_5m_20260105T1320Z_v10_0799,ETH_USDT_SWAP,5m,2026-01-05T13:20:00+00:00,4648,2026-01-04T20:45:00+00:00,2026-01-05T13:20:00+00:00,200,v10,0.18637242913246155,0.18637242913246155,True,val,True,images/ETH_USDT_SWAP_5m_20260105T1320Z_v10_0799.png,labels/ETH_USDT_SWAP_5m_20260105T1320Z_v10_0799.txt
800,ETH_USDT_SWAP_5m_20260106T0540Z_random_0800,ETH_USDT_SWAP,5m,2026-01-06T05:40:00+00:00,4844,2026-01-05T13:05:00+00:00,2026-01-06T05:40:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260106T0540Z_random_0800.png,labels/ETH_USDT_SWAP_5m_20260106T0540Z_random_0800.txt
801,ETH_USDT_SWAP_5m_20260106T0900Z_random_0801,ETH_USDT_SWAP,5m,2026-01-06T09:00:00+00:00,4884,2026-01-05T16:25:00+00:00,2026-01-06T09:00:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260106T0900Z_random_0801.png,labels/ETH_USDT_SWAP_5m_20260106T0900Z_random_0801.txt
802,ETH_USDT_SWAP_5m_20260106T1745Z_v10_0802,ETH_USDT_SWAP,5m,2026-01-06T17:45:00+00:00,4989,2026-01-06T01:10:00+00:00,2026-01-06T17:45:00+00:00,200,v10,0.6559367775917053,0.6559367775917053,True,val,True,images/ETH_USDT_SWAP_5m_20260106T1745Z_v10_0802.png,labels/ETH_USDT_SWAP_5m_20260106T1745Z_v10_0802.txt
803,ETH_USDT_SWAP_5m_20260107T0005Z_random_fill_0803,ETH_USDT_SWAP,5m,2026-01-07T00:05:00+00:00,5065,2026-01-06T07:30:00+00:00,2026-01-07T00:05:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_5m_20260107T0005Z_random_fill_0803.png,labels/ETH_USDT_SWAP_5m_20260107T0005Z_random_fill_0803.txt
804,ETH_USDT_SWAP_5m_20260107T0500Z_v10_0804,ETH_USDT_SWAP,5m,2026-01-07T05:00:00+00:00,5124,2026-01-06T12:25:00+00:00,2026-01-07T05:00:00+00:00,200,v10,0.16244752705097198,0.16244752705097198,True,val,True,images/ETH_USDT_SWAP_5m_20260107T0500Z_v10_0804.png,labels/ETH_USDT_SWAP_5m_20260107T0500Z_v10_0804.txt
805,ETH_USDT_SWAP_5m_20260107T0545Z_v10_0805,ETH_USDT_SWAP,5m,2026-01-07T05:45:00+00:00,5133,2026-01-06T13:10:00+00:00,2026-01-07T05:45:00+00:00,200,v10,0.08813497424125671,0.08813497424125671,True,val,True,images/ETH_USDT_SWAP_5m_20260107T0545Z_v10_0805.png,labels/ETH_USDT_SWAP_5m_20260107T0545Z_v10_0805.txt
806,ETH_USDT_SWAP_5m_20260107T0715Z_numeric_0806,ETH_USDT_SWAP,5m,2026-01-07T07:15:00+00:00,5151,2026-01-06T14:40:00+00:00,2026-01-07T07:15:00+00:00,200,numeric,69.32509651813453,,False,val,True,images/ETH_USDT_SWAP_5m_20260107T0715Z_numeric_0806.png,labels/ETH_USDT_SWAP_5m_20260107T0715Z_numeric_0806.txt
807,ETH_USDT_SWAP_5m_20260107T0805Z_downside_0807,ETH_USDT_SWAP,5m,2026-01-07T08:05:00+00:00,5161,2026-01-06T15:30:00+00:00,2026-01-07T08:05:00+00:00,200,downside,1.6150347182721305,,False,val,True,images/ETH_USDT_SWAP_5m_20260107T0805Z_downside_0807.png,labels/ETH_USDT_SWAP_5m_20260107T0805Z_downside_0807.txt
808,ETH_USDT_SWAP_5m_20260107T0850Z_numeric_0808,ETH_USDT_SWAP,5m,2026-01-07T08:50:00+00:00,5170,2026-01-06T16:15:00+00:00,2026-01-07T08:50:00+00:00,200,numeric,75.38689255672493,,False,val,True,images/ETH_USDT_SWAP_5m_20260107T0850Z_numeric_0808.png,labels/ETH_USDT_SWAP_5m_20260107T0850Z_numeric_0808.txt
809,ETH_USDT_SWAP_5m_20260107T0920Z_v10_0809,ETH_USDT_SWAP,5m,2026-01-07T09:20:00+00:00,5176,2026-01-06T16:45:00+00:00,2026-01-07T09:20:00+00:00,200,v10,0.596590518951416,0.596590518951416,True,val,True,images/ETH_USDT_SWAP_5m_20260107T0920Z_v10_0809.png,labels/ETH_USDT_SWAP_5m_20260107T0920Z_v10_0809.txt
810,ETH_USDT_SWAP_5m_20260107T1300Z_downside_0810,ETH_USDT_SWAP,5m,2026-01-07T13:00:00+00:00,5220,2026-01-06T20:25:00+00:00,2026-01-07T13:00:00+00:00,200,downside,1.5827666698040017,,False,val,True,images/ETH_USDT_SWAP_5m_20260107T1300Z_downside_0810.png,labels/ETH_USDT_SWAP_5m_20260107T1300Z_downside_0810.txt
811,ETH_USDT_SWAP_5m_20260108T1240Z_v10_0811,ETH_USDT_SWAP,5m,2026-01-08T12:40:00+00:00,5504,2026-01-07T20:05:00+00:00,2026-01-08T12:40:00+00:00,200,v10,0.07257390767335892,0.07257390767335892,True,val,True,images/ETH_USDT_SWAP_5m_20260108T1240Z_v10_0811.png,labels/ETH_USDT_SWAP_5m_20260108T1240Z_v10_0811.txt
812,ETH_USDT_SWAP_5m_20260108T2350Z_v10_0812,ETH_USDT_SWAP,5m,2026-01-08T23:50:00+00:00,5638,2026-01-08T07:15:00+00:00,2026-01-08T23:50:00+00:00,200,v10,0.06917992979288101,0.06917992979288101,True,val,True,images/ETH_USDT_SWAP_5m_20260108T2350Z_v10_0812.png,labels/ETH_USDT_SWAP_5m_20260108T2350Z_v10_0812.txt
813,ETH_USDT_SWAP_5m_20260109T0340Z_numeric_0813,ETH_USDT_SWAP,5m,2026-01-09T03:40:00+00:00,5684,2026-01-08T11:05:00+00:00,2026-01-09T03:40:00+00:00,200,numeric,71.2206610457783,,False,val,True,images/ETH_USDT_SWAP_5m_20260109T0340Z_numeric_0813.png,labels/ETH_USDT_SWAP_5m_20260109T0340Z_numeric_0813.txt
814,ETH_USDT_SWAP_5m_20260109T0655Z_downside_0814,ETH_USDT_SWAP,5m,2026-01-09T06:55:00+00:00,5723,2026-01-08T14:20:00+00:00,2026-01-09T06:55:00+00:00,200,downside,1.770389391998249,,False,val,True,images/ETH_USDT_SWAP_5m_20260109T0655Z_downside_0814.png,labels/ETH_USDT_SWAP_5m_20260109T0655Z_downside_0814.txt
815,ETH_USDT_SWAP_5m_20260109T0755Z_numeric_0815,ETH_USDT_SWAP,5m,2026-01-09T07:55:00+00:00,5735,2026-01-08T15:20:00+00:00,2026-01-09T07:55:00+00:00,200,numeric,72.5282129691634,,False,val,True,images/ETH_USDT_SWAP_5m_20260109T0755Z_numeric_0815.png,labels/ETH_USDT_SWAP_5m_20260109T0755Z_numeric_0815.txt
816,ETH_USDT_SWAP_5m_20260109T0855Z_v10_0816,ETH_USDT_SWAP,5m,2026-01-09T08:55:00+00:00,5747,2026-01-08T16:20:00+00:00,2026-01-09T08:55:00+00:00,200,v10,0.821688711643219,0.821688711643219,False,val,True,images/ETH_USDT_SWAP_5m_20260109T0855Z_v10_0816.png,labels/ETH_USDT_SWAP_5m_20260109T0855Z_v10_0816.txt
817,ETH_USDT_SWAP_5m_20260109T1845Z_v10_0817,ETH_USDT_SWAP,5m,2026-01-09T18:45:00+00:00,5865,2026-01-09T02:10:00+00:00,2026-01-09T18:45:00+00:00,200,v10,0.17407569289207458,0.17407569289207458,True,val,True,images/ETH_USDT_SWAP_5m_20260109T1845Z_v10_0817.png,labels/ETH_USDT_SWAP_5m_20260109T1845Z_v10_0817.txt
818,ETH_USDT_SWAP_5m_20260110T0610Z_random_0818,ETH_USDT_SWAP,5m,2026-01-10T06:10:00+00:00,6002,2026-01-09T13:35:00+00:00,2026-01-10T06:10:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260110T0610Z_random_0818.png,labels/ETH_USDT_SWAP_5m_20260110T0610Z_random_0818.txt
819,ETH_USDT_SWAP_5m_20260110T0645Z_random_0819,ETH_USDT_SWAP,5m,2026-01-10T06:45:00+00:00,6009,2026-01-09T14:10:00+00:00,2026-01-10T06:45:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260110T0645Z_random_0819.png,labels/ETH_USDT_SWAP_5m_20260110T0645Z_random_0819.txt
820,ETH_USDT_SWAP_5m_20260110T0905Z_random_0820,ETH_USDT_SWAP,5m,2026-01-10T09:05:00+00:00,6037,2026-01-09T16:30:00+00:00,2026-01-10T09:05:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260110T0905Z_random_0820.png,labels/ETH_USDT_SWAP_5m_20260110T0905Z_random_0820.txt
821,ETH_USDT_SWAP_5m_20260110T1410Z_numeric_0821,ETH_USDT_SWAP,5m,2026-01-10T14:10:00+00:00,6098,2026-01-09T21:35:00+00:00,2026-01-10T14:10:00+00:00,200,numeric,72.5256098154452,,False,val,True,images/ETH_USDT_SWAP_5m_20260110T1410Z_numeric_0821.png,labels/ETH_USDT_SWAP_5m_20260110T1410Z_numeric_0821.txt
822,ETH_USDT_SWAP_5m_20260110T1615Z_numeric_0822,ETH_USDT_SWAP,5m,2026-01-10T16:15:00+00:00,6123,2026-01-09T23:40:00+00:00,2026-01-10T16:15:00+00:00,200,numeric,78.27713109992139,,False,val,True,images/ETH_USDT_SWAP_5m_20260110T1615Z_numeric_0822.png,labels/ETH_USDT_SWAP_5m_20260110T1615Z_numeric_0822.txt
823,ETH_USDT_SWAP_5m_20260110T1805Z_numeric_0823,ETH_USDT_SWAP,5m,2026-01-10T18:05:00+00:00,6145,2026-01-10T01:30:00+00:00,2026-01-10T18:05:00+00:00,200,numeric,76.511700437916,,False,val,True,images/ETH_USDT_SWAP_5m_20260110T1805Z_numeric_0823.png,labels/ETH_USDT_SWAP_5m_20260110T1805Z_numeric_0823.txt
824,ETH_USDT_SWAP_5m_20260110T2010Z_numeric_0824,ETH_USDT_SWAP,5m,2026-01-10T20:10:00+00:00,6170,2026-01-10T03:35:00+00:00,2026-01-10T20:10:00+00:00,200,numeric,73.17880714002841,,False,val,True,images/ETH_USDT_SWAP_5m_20260110T2010Z_numeric_0824.png,labels/ETH_USDT_SWAP_5m_20260110T2010Z_numeric_0824.txt
825,ETH_USDT_SWAP_5m_20260111T0805Z_numeric_0825,ETH_USDT_SWAP,5m,2026-01-11T08:05:00+00:00,6313,2026-01-10T15:30:00+00:00,2026-01-11T08:05:00+00:00,200,numeric,74.49862436183462,,False,val,True,images/ETH_USDT_SWAP_5m_20260111T0805Z_numeric_0825.png,labels/ETH_USDT_SWAP_5m_20260111T0805Z_numeric_0825.txt
826,ETH_USDT_SWAP_5m_20260111T1010Z_random_0826,ETH_USDT_SWAP,5m,2026-01-11T10:10:00+00:00,6338,2026-01-10T17:35:00+00:00,2026-01-11T10:10:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260111T1010Z_random_0826.png,labels/ETH_USDT_SWAP_5m_20260111T1010Z_random_0826.txt
827,ETH_USDT_SWAP_5m_20260111T2005Z_v10_0827,ETH_USDT_SWAP,5m,2026-01-11T20:05:00+00:00,6457,2026-01-11T03:30:00+00:00,2026-01-11T20:05:00+00:00,200,v10,0.06643044948577881,0.06643044948577881,False,val,True,images/ETH_USDT_SWAP_5m_20260111T2005Z_v10_0827.png,labels/ETH_USDT_SWAP_5m_20260111T2005Z_v10_0827.txt
828,ETH_USDT_SWAP_5m_20260111T2320Z_numeric_0828,ETH_USDT_SWAP,5m,2026-01-11T23:20:00+00:00,6496,2026-01-11T06:45:00+00:00,2026-01-11T23:20:00+00:00,200,numeric,69.15064494977965,,False,val,True,images/ETH_USDT_SWAP_5m_20260111T2320Z_numeric_0828.png,labels/ETH_USDT_SWAP_5m_20260111T2320Z_numeric_0828.txt
829,ETH_USDT_SWAP_5m_20260112T0055Z_numeric_0829,ETH_USDT_SWAP,5m,2026-01-12T00:55:00+00:00,6515,2026-01-11T08:20:00+00:00,2026-01-12T00:55:00+00:00,200,numeric,74.02118458205545,,False,val,True,images/ETH_USDT_SWAP_5m_20260112T0055Z_numeric_0829.png,labels/ETH_USDT_SWAP_5m_20260112T0055Z_numeric_0829.txt
830,ETH_USDT_SWAP_5m_20260112T0830Z_v10_0830,ETH_USDT_SWAP,5m,2026-01-12T08:30:00+00:00,6606,2026-01-11T15:55:00+00:00,2026-01-12T08:30:00+00:00,200,v10,0.5007119178771973,0.5007119178771973,True,val,True,images/ETH_USDT_SWAP_5m_20260112T0830Z_v10_0830.png,labels/ETH_USDT_SWAP_5m_20260112T0830Z_v10_0830.txt
831,ETH_USDT_SWAP_5m_20260112T1920Z_random_0831,ETH_USDT_SWAP,5m,2026-01-12T19:20:00+00:00,6736,2026-01-12T02:45:00+00:00,2026-01-12T19:20:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260112T1920Z_random_0831.png,labels/ETH_USDT_SWAP_5m_20260112T1920Z_random_0831.txt
832,ETH_USDT_SWAP_5m_20260112T2035Z_random_0832,ETH_USDT_SWAP,5m,2026-01-12T20:35:00+00:00,6751,2026-01-12T04:00:00+00:00,2026-01-12T20:35:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260112T2035Z_random_0832.png,labels/ETH_USDT_SWAP_5m_20260112T2035Z_random_0832.txt
833,ETH_USDT_SWAP_5m_20260112T2125Z_v10_0833,ETH_USDT_SWAP,5m,2026-01-12T21:25:00+00:00,6761,2026-01-12T04:50:00+00:00,2026-01-12T21:25:00+00:00,200,v10,0.0712478831410408,0.0712478831410408,False,val,True,images/ETH_USDT_SWAP_5m_20260112T2125Z_v10_0833.png,labels/ETH_USDT_SWAP_5m_20260112T2125Z_v10_0833.txt
834,ETH_USDT_SWAP_5m_20260114T0145Z_random_0834,ETH_USDT_SWAP,5m,2026-01-14T01:45:00+00:00,7101,2026-01-13T09:10:00+00:00,2026-01-14T01:45:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260114T0145Z_random_0834.png,labels/ETH_USDT_SWAP_5m_20260114T0145Z_random_0834.txt
835,ETH_USDT_SWAP_5m_20260114T1025Z_v10_0835,ETH_USDT_SWAP,5m,2026-01-14T10:25:00+00:00,7205,2026-01-13T17:50:00+00:00,2026-01-14T10:25:00+00:00,200,v10,0.06773050129413605,0.06773050129413605,True,val,True,images/ETH_USDT_SWAP_5m_20260114T1025Z_v10_0835.png,labels/ETH_USDT_SWAP_5m_20260114T1025Z_v10_0835.txt
836,ETH_USDT_SWAP_5m_20260114T1110Z_v10_0836,ETH_USDT_SWAP,5m,2026-01-14T11:10:00+00:00,7214,2026-01-13T18:35:00+00:00,2026-01-14T11:10:00+00:00,200,v10,0.11730919778347015,0.11730919778347015,False,val,True,images/ETH_USDT_SWAP_5m_20260114T1110Z_v10_0836.png,labels/ETH_USDT_SWAP_5m_20260114T1110Z_v10_0836.txt
837,ETH_USDT_SWAP_5m_20260114T1415Z_random_fill_0837,ETH_USDT_SWAP,5m,2026-01-14T14:15:00+00:00,7251,2026-01-13T21:40:00+00:00,2026-01-14T14:15:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_5m_20260114T1415Z_random_fill_0837.png,labels/ETH_USDT_SWAP_5m_20260114T1415Z_random_fill_0837.txt
838,ETH_USDT_SWAP_5m_20260114T1510Z_random_0838,ETH_USDT_SWAP,5m,2026-01-14T15:10:00+00:00,7262,2026-01-13T22:35:00+00:00,2026-01-14T15:10:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_5m_20260114T1510Z_random_0838.png,labels/ETH_USDT_SWAP_5m_20260114T1510Z_random_0838.txt
839,ETH_USDT_SWAP_5m_20260115T0035Z_v10_0839,ETH_USDT_SWAP,5m,2026-01-15T00:35:00+00:00,7375,2026-01-14T08:00:00+00:00,2026-01-15T00:35:00+00:00,200,v10,0.7950698137283325,0.7950698137283325,True,val,True,images/ETH_USDT_SWAP_5m_20260115T0035Z_v10_0839.png,labels/ETH_USDT_SWAP_5m_20260115T0035Z_v10_0839.txt
840,ETH_USDT_SWAP_5m_20260115T0805Z_random_fill_0840,ETH_USDT_SWAP,5m,2026-01-15T08:05:00+00:00,7465,2026-01-14T15:30:00+00:00,2026-01-15T08:05:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_5m_20260115T0805Z_random_fill_0840.png,labels/ETH_USDT_SWAP_5m_20260115T0805Z_random_fill_0840.txt
841,ETH_USDT_SWAP_5m_20260115T1445Z_v10_0841,ETH_USDT_SWAP,5m,2026-01-15T14:45:00+00:00,7545,2026-01-14T22:10:00+00:00,2026-01-15T14:45:00+00:00,200,v10,0.4721772372722626,0.4721772372722626,True,val,True,images/ETH_USDT_SWAP_5m_20260115T1445Z_v10_0841.png,labels/ETH_USDT_SWAP_5m_20260115T1445Z_v10_0841.txt
842,ETH_USDT_SWAP_5m_20260115T1525Z_v10_0842,ETH_USDT_SWAP,5m,2026-01-15T15:25:00+00:00,7553,2026-01-14T22:50:00+00:00,2026-01-15T15:25:00+00:00,200,v10,0.05772681534290314,0.05772681534290314,True,val,True,images/ETH_USDT_SWAP_5m_20260115T1525Z_v10_0842.png,labels/ETH_USDT_SWAP_5m_20260115T1525Z_v10_0842.txt
843,ETH_USDT_SWAP_5m_20260115T1805Z_v10_0843,ETH_USDT_SWAP,5m,2026-01-15T18:05:00+00:00,7585,2026-01-15T01:30:00+00:00,2026-01-15T18:05:00+00:00,200,v10,0.8271719217300415,0.8271719217300415,True,val,True,images/ETH_USDT_SWAP_5m_20260115T1805Z_v10_0843.png,labels/ETH_USDT_SWAP_5m_20260115T1805Z_v10_0843.txt
844,ETH_USDT_SWAP_5m_20260116T0205Z_v10_0844,ETH_USDT_SWAP,5m,2026-01-16T02:05:00+00:00,7681,2026-01-15T09:30:00+00:00,2026-01-16T02:05:00+00:00,200,v10,0.08545763045549393,0.08545763045549393,False,val,True,images/ETH_USDT_SWAP_5m_20260116T0205Z_v10_0844.png,labels/ETH_USDT_SWAP_5m_20260116T0205Z_v10_0844.txt
845,ETH_USDT_SWAP_5m_20260116T1410Z_numeric_0845,ETH_USDT_SWAP,5m,2026-01-16T14:10:00+00:00,7826,2026-01-15T21:35:00+00:00,2026-01-16T14:10:00+00:00,200,numeric,71.24876542346415,,False,val,True,images/ETH_USDT_SWAP_5m_20260116T1410Z_numeric_0845.png,labels/ETH_USDT_SWAP_5m_20260116T1410Z_numeric_0845.txt
846,ETH_USDT_SWAP_5m_20260116T1605Z_random_fill_0846,ETH_USDT_SWAP,5m,2026-01-16T16:05:00+00:00,7849,2026-01-15T23:30:00+00:00,2026-01-16T16:05:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_5m_20260116T1605Z_random_fill_0846.png,labels/ETH_USDT_SWAP_5m_20260116T1605Z_random_fill_0846.txt
